cod_municipio;Municipio;Tipo_municipio;Cod_departamento;Departamento;Longitud;Latitud;created_at;updated_at
5001;MEDELLÍN;Municipio;5;ANTIOQUIA;-755.817.750;62.466.310;24/09/2025 23:06:11;24/09/2025 23:06:11
5002;ABEJORRAL;Municipio;5;ANTIOQUIA;-754.287.390;57.893.150;24/09/2025 23:06:11;24/09/2025 23:06:11
5004;ABRIAQUÍ;Municipio;5;ANTIOQUIA;-760.643.040;66.322.820;24/09/2025 23:06:11;24/09/2025 23:06:11
5021;ALEJANDRÍA;Municipio;5;ANTIOQUIA;-751.413.460;63.760.610;24/09/2025 23:06:11;24/09/2025 23:06:11
5030;AMAGÁ;Municipio;5;ANTIOQUIA;-757.021.880;60.387.080;24/09/2025 23:06:11;24/09/2025 23:06:11
5031;AMALFI;Municipio;5;ANTIOQUIA;-750.775.010;69.096.550;24/09/2025 23:06:11;24/09/2025 23:06:11
5034;ANDES;Municipio;5;ANTIOQUIA;-758.788.280;56.571.940;24/09/2025 23:06:11;24/09/2025 23:06:11
5036;ANGELÓPOLIS;Municipio;5;ANTIOQUIA;-757.113.890;61.097.190;24/09/2025 23:06:11;24/09/2025 23:06:11
5038;ANGOSTURA;Municipio;5;ANTIOQUIA;-753.351.160;68.851.750;24/09/2025 23:06:11;24/09/2025 23:06:11
5040;ANORÍ;Municipio;5;ANTIOQUIA;-751.483.550;70.747.030;24/09/2025 23:06:11;24/09/2025 23:06:11
5042;SANTA FÉ DE ANTIOQUIA;Municipio;5;ANTIOQUIA;-758.266.480;65.564.840;24/09/2025 23:06:11;24/09/2025 23:06:11
5044;ANZÁ;Municipio;5;ANTIOQUIA;-758.544.420;63.026.410;24/09/2025 23:06:11;24/09/2025 23:06:11
5045;APARTADÓ;Municipio;5;ANTIOQUIA;-766.252.790;78.829.680;24/09/2025 23:06:11;24/09/2025 23:06:11
5051;ARBOLETES;Municipio;5;ANTIOQUIA;-764.267.080;88.493.170;24/09/2025 23:06:11;24/09/2025 23:06:11
5055;ARGELIA;Municipio;5;ANTIOQUIA;-751.410.700;57.314.740;24/09/2025 23:06:11;24/09/2025 23:06:11
5059;ARMENIA;Municipio;5;ANTIOQUIA;-757.866.470;61.556.670;24/09/2025 23:06:11;24/09/2025 23:06:11
5079;BARBOSA;Municipio;5;ANTIOQUIA;-753.316.270;64.391.950;24/09/2025 23:06:11;24/09/2025 23:06:11
5086;BELMIRA;Municipio;5;ANTIOQUIA;-756.677.790;66.063.190;24/09/2025 23:06:11;24/09/2025 23:06:11
5088;BELLO;Municipio;5;ANTIOQUIA;-755.552.450;63.335.870;24/09/2025 23:06:11;24/09/2025 23:06:11
5091;BETANIA;Municipio;5;ANTIOQUIA;-759.767.900;57.461.500;24/09/2025 23:06:11;24/09/2025 23:06:11
5093;BETULIA;Municipio;5;ANTIOQUIA;-759.844.520;61.152.080;24/09/2025 23:06:11;24/09/2025 23:06:11
5101;CIUDAD BOLÍVAR;Municipio;5;ANTIOQUIA;-760.215.090;58.502.730;24/09/2025 23:06:11;24/09/2025 23:06:11
5107;BRICEÑO;Municipio;5;ANTIOQUIA;-755.503.600;71.128.030;24/09/2025 23:06:11;24/09/2025 23:06:11
5113;BURITICÁ;Municipio;5;ANTIOQUIA;-759.070.000;67.207.590;24/09/2025 23:06:11;24/09/2025 23:06:11
5120;CÁCERES;Municipio;5;ANTIOQUIA;-753.520.500;75.783.660;24/09/2025 23:06:11;24/09/2025 23:06:11
5125;CAICEDO;Municipio;5;ANTIOQUIA;-759.829.300;64.056.070;24/09/2025 23:06:11;24/09/2025 23:06:11
5129;CALDAS;Municipio;5;ANTIOQUIA;-756.336.730;60.910.770;24/09/2025 23:06:11;24/09/2025 23:06:11
5134;CAMPAMENTO;Municipio;5;ANTIOQUIA;-752.980.910;69.797.710;24/09/2025 23:06:11;24/09/2025 23:06:11
5138;CAÑASGORDAS;Municipio;5;ANTIOQUIA;-760.282.280;67.538.590;24/09/2025 23:06:11;24/09/2025 23:06:11
5142;CARACOLÍ;Municipio;5;ANTIOQUIA;-747.574.210;64.098.290;24/09/2025 23:06:11;24/09/2025 23:06:11
5145;CARAMANTA;Municipio;5;ANTIOQUIA;-756.438.680;55.485.300;24/09/2025 23:06:11;24/09/2025 23:06:11
5147;CAREPA;Municipio;5;ANTIOQUIA;-766.526.520;77.551.480;24/09/2025 23:06:11;24/09/2025 23:06:11
5148;EL CARMEN DE VIBORAL;Municipio;5;ANTIOQUIA;-753.339.010;60.828.850;24/09/2025 23:06:11;24/09/2025 23:06:11
5150;CAROLINA;Municipio;5;ANTIOQUIA;-752.831.920;67.259.950;24/09/2025 23:06:11;24/09/2025 23:06:11
5154;CAUCASIA;Municipio;5;ANTIOQUIA;-751.979.960;79.772.780;24/09/2025 23:06:11;24/09/2025 23:06:11
5172;CHIGORODÓ;Municipio;5;ANTIOQUIA;-766.815.310;76.661.470;24/09/2025 23:06:11;24/09/2025 23:06:11
5190;CISNEROS;Municipio;5;ANTIOQUIA;-750.870.470;65.378.290;24/09/2025 23:06:11;24/09/2025 23:06:11
5197;COCORNÁ;Municipio;5;ANTIOQUIA;-751.854.830;60.582.950;24/09/2025 23:06:11;24/09/2025 23:06:11
5206;CONCEPCIÓN;Municipio;5;ANTIOQUIA;-752.575.870;63.943.480;24/09/2025 23:06:11;24/09/2025 23:06:11
5209;CONCORDIA;Municipio;5;ANTIOQUIA;-759.084.480;60.457.380;24/09/2025 23:06:11;24/09/2025 23:06:11
5212;COPACABANA;Municipio;5;ANTIOQUIA;-755.093.840;63.485.570;24/09/2025 23:06:11;24/09/2025 23:06:11
5234;DABEIBA;Municipio;5;ANTIOQUIA;-762.616.140;69.981.120;24/09/2025 23:06:11;24/09/2025 23:06:11
5237;DONMATÍAS;Municipio;5;ANTIOQUIA;-753.926.300;64.856.030;24/09/2025 23:06:11;24/09/2025 23:06:11
5240;EBÉJICO;Municipio;5;ANTIOQUIA;-757.664.130;63.256.150;24/09/2025 23:06:11;24/09/2025 23:06:11
5250;EL BAGRE;Municipio;5;ANTIOQUIA;-747.990.970;75.975.000;24/09/2025 23:06:11;24/09/2025 23:06:11
5264;ENTRERRÍOS;Municipio;5;ANTIOQUIA;-755.176.850;65.662.730;24/09/2025 23:06:11;24/09/2025 23:06:11
5266;ENVIGADO;Municipio;5;ANTIOQUIA;-755.821.920;61.666.950;24/09/2025 23:06:11;24/09/2025 23:06:11
5282;FREDONIA;Municipio;5;ANTIOQUIA;-756.750.720;59.280.390;24/09/2025 23:06:11;24/09/2025 23:06:11
5284;FRONTINO;Municipio;5;ANTIOQUIA;-761.307.650;67.760.660;24/09/2025 23:06:11;24/09/2025 23:06:11
5306;GIRALDO;Municipio;5;ANTIOQUIA;-759.521.580;66.808.080;24/09/2025 23:06:11;24/09/2025 23:06:11
5308;GIRARDOTA;Municipio;5;ANTIOQUIA;-754.442.380;63.794.720;24/09/2025 23:06:11;24/09/2025 23:06:11
5310;GÓMEZ PLATA;Municipio;5;ANTIOQUIA;-752.200.180;66.832.690;24/09/2025 23:06:11;24/09/2025 23:06:11
5313;GRANADA;Municipio;5;ANTIOQUIA;-751.844.460;61.428.920;24/09/2025 23:06:11;24/09/2025 23:06:11
5315;GUADALUPE;Municipio;5;ANTIOQUIA;-752.398.620;68.150.690;24/09/2025 23:06:11;24/09/2025 23:06:11
5318;GUARNE;Municipio;5;ANTIOQUIA;-754.416.120;62.778.700;24/09/2025 23:06:11;24/09/2025 23:06:11
5321;GUATAPÉ;Municipio;5;ANTIOQUIA;-751.600.410;62.324.610;24/09/2025 23:06:11;24/09/2025 23:06:11
5347;HELICONIA;Municipio;5;ANTIOQUIA;-757.343.220;62.067.570;24/09/2025 23:06:11;24/09/2025 23:06:11
5353;HISPANIA;Municipio;5;ANTIOQUIA;-759.065.870;57.994.610;24/09/2025 23:06:11;24/09/2025 23:06:11
5360;ITAGÜÍ;Municipio;5;ANTIOQUIA;-756.120.560;61.750.790;24/09/2025 23:06:11;24/09/2025 23:06:11
5361;ITUANGO;Municipio;5;ANTIOQUIA;-757.646.730;71.716.290;24/09/2025 23:06:11;24/09/2025 23:06:11
5364;JARDÍN;Municipio;5;ANTIOQUIA;-758.189.820;55.975.420;24/09/2025 23:06:11;24/09/2025 23:06:11
5368;JERICÓ;Municipio;5;ANTIOQUIA;-757.854.990;57.897.480;24/09/2025 23:06:11;24/09/2025 23:06:11
5376;LA CEJA;Municipio;5;ANTIOQUIA;-754.294.330;60.280.620;24/09/2025 23:06:11;24/09/2025 23:06:11
5380;LA ESTRELLA;Municipio;5;ANTIOQUIA;-756.377.080;61.452.380;24/09/2025 23:06:11;24/09/2025 23:06:11
5390;LA PINTADA;Municipio;5;ANTIOQUIA;-756.078.100;57.438.080;24/09/2025 23:06:11;24/09/2025 23:06:11
5400;LA UNIÓN;Municipio;5;ANTIOQUIA;-753.608.740;59.738.450;24/09/2025 23:06:11;24/09/2025 23:06:11
5411;LIBORINA;Municipio;5;ANTIOQUIA;-758.128.380;66.773.160;24/09/2025 23:06:11;24/09/2025 23:06:11
5425;MACEO;Municipio;5;ANTIOQUIA;-747.871.600;65.521.160;24/09/2025 23:06:11;24/09/2025 23:06:11
5440;MARINILLA;Municipio;5;ANTIOQUIA;-753.393.450;61.739.950;24/09/2025 23:06:11;24/09/2025 23:06:11
5467;MONTEBELLO;Municipio;5;ANTIOQUIA;-755.234.550;59.463.130;24/09/2025 23:06:11;24/09/2025 23:06:11
5475;MURINDÓ;Municipio;5;ANTIOQUIA;-768.174.850;69.777.100;24/09/2025 23:06:11;24/09/2025 23:06:11
5480;MUTATÁ;Municipio;5;ANTIOQUIA;-764.358.750;72.428.750;24/09/2025 23:06:11;24/09/2025 23:06:11
5483;NARIÑO;Municipio;5;ANTIOQUIA;-751.762.620;56.107.770;24/09/2025 23:06:11;24/09/2025 23:06:11
5490;NECOCLÍ;Municipio;5;ANTIOQUIA;-767.872.710;84.345.260;24/09/2025 23:06:11;24/09/2025 23:06:11
5495;NECHÍ;Municipio;5;ANTIOQUIA;-747.764.700;80.941.290;24/09/2025 23:06:11;24/09/2025 23:06:11
5501;OLAYA;Municipio;5;ANTIOQUIA;-758.117.730;66.264.920;24/09/2025 23:06:11;24/09/2025 23:06:11
5541;PEÑOL;Municipio;5;ANTIOQUIA;-752.426.930;62.193.490;24/09/2025 23:06:11;24/09/2025 23:06:11
5543;PEQUE;Municipio;5;ANTIOQUIA;-759.103.570;70.210.290;24/09/2025 23:06:11;24/09/2025 23:06:11
5576;PUEBLORRICO;Municipio;5;ANTIOQUIA;-758.399.030;57.915.800;24/09/2025 23:06:11;24/09/2025 23:06:11
5579;PUERTO BERRÍO;Municipio;5;ANTIOQUIA;-744.100.160;64.870.280;24/09/2025 23:06:11;24/09/2025 23:06:11
5585;PUERTO NARE;Municipio;5;ANTIOQUIA;-745.830.120;61.860.250;24/09/2025 23:06:11;24/09/2025 23:06:11
5591;PUERTO TRIUNFO;Municipio;5;ANTIOQUIA;-746.411.900;58.713.180;24/09/2025 23:06:11;24/09/2025 23:06:11
5604;REMEDIOS;Municipio;5;ANTIOQUIA;-746.981.350;70.294.240;24/09/2025 23:06:11;24/09/2025 23:06:11
5607;RETIRO;Municipio;5;ANTIOQUIA;-755.013.010;60.624.540;24/09/2025 23:06:11;24/09/2025 23:06:11
5615;RIONEGRO;Municipio;5;ANTIOQUIA;-753.773.160;61.471.480;24/09/2025 23:06:11;24/09/2025 23:06:11
5628;SABANALARGA;Municipio;5;ANTIOQUIA;-758.166.450;68.500.280;24/09/2025 23:06:11;24/09/2025 23:06:11
5631;SABANETA;Municipio;5;ANTIOQUIA;-756.154.790;61.499.030;24/09/2025 23:06:11;24/09/2025 23:06:11
5642;SALGAR;Municipio;5;ANTIOQUIA;-759.768.070;59.641.980;24/09/2025 23:06:11;24/09/2025 23:06:11
5647;SAN ANDRÉS DE CUERQUÍA;Municipio;5;ANTIOQUIA;-756.745.640;69.166.760;24/09/2025 23:06:11;24/09/2025 23:06:11
5649;SAN CARLOS;Municipio;5;ANTIOQUIA;-749.880.970;61.877.460;24/09/2025 23:06:11;24/09/2025 23:06:11
5652;SAN FRANCISCO;Municipio;5;ANTIOQUIA;-751.015.620;59.634.760;24/09/2025 23:06:11;24/09/2025 23:06:11
5656;SAN JERÓNIMO;Municipio;5;ANTIOQUIA;-757.269.750;64.480.900;24/09/2025 23:06:11;24/09/2025 23:06:11
5658;SAN JOSÉ DE LA MONTAÑA;Municipio;5;ANTIOQUIA;-756.833.520;68.500.900;24/09/2025 23:06:11;24/09/2025 23:06:11
5659;SAN JUAN DE URABÁ;Municipio;5;ANTIOQUIA;-765.285.700;87.589.640;24/09/2025 23:06:11;24/09/2025 23:06:11
5660;SAN LUIS;Municipio;5;ANTIOQUIA;-749.936.190;60.430.170;24/09/2025 23:06:11;24/09/2025 23:06:11
5664;SAN PEDRO DE LOS MILAGROS;Municipio;5;ANTIOQUIA;-755.567.430;64.601.200;24/09/2025 23:06:11;24/09/2025 23:06:11
5665;SAN PEDRO DE URABÁ;Municipio;5;ANTIOQUIA;-763.805.670;82.768.840;24/09/2025 23:06:11;24/09/2025 23:06:11
5667;SAN RAFAEL;Municipio;5;ANTIOQUIA;-750.284.900;62.937.590;24/09/2025 23:06:11;24/09/2025 23:06:11
5670;SAN ROQUE;Municipio;5;ANTIOQUIA;-750.191.090;64.859.390;24/09/2025 23:06:11;24/09/2025 23:06:11
5674;SAN VICENTE FERRER;Municipio;5;ANTIOQUIA;-753.326.160;62.821.640;24/09/2025 23:06:11;24/09/2025 23:06:11
5679;SANTA BÁRBARA;Municipio;5;ANTIOQUIA;-755.673.510;58.755.270;24/09/2025 23:06:11;24/09/2025 23:06:11
5686;SANTA ROSA DE OSOS;Municipio;5;ANTIOQUIA;-754.607.230;66.433.660;24/09/2025 23:06:11;24/09/2025 23:06:11
5690;SANTO DOMINGO;Municipio;5;ANTIOQUIA;-751.649.030;64.730.320;24/09/2025 23:06:11;24/09/2025 23:06:11
5697;EL SANTUARIO;Municipio;5;ANTIOQUIA;-752.654.650;61.368.710;24/09/2025 23:06:11;24/09/2025 23:06:11
5736;SEGOVIA;Municipio;5;ANTIOQUIA;-747.015.960;70.796.480;24/09/2025 23:06:11;24/09/2025 23:06:11
5756;SONSÓN;Municipio;5;ANTIOQUIA;-753.095.960;57.148.510;24/09/2025 23:06:11;24/09/2025 23:06:11
5761;SOPETRÁN;Municipio;5;ANTIOQUIA;-757.473.780;65.007.450;24/09/2025 23:06:11;24/09/2025 23:06:11
5789;TÁMESIS;Municipio;5;ANTIOQUIA;-757.144.290;56.646.450;24/09/2025 23:06:11;24/09/2025 23:06:11
5790;TARAZÁ;Municipio;5;ANTIOQUIA;-754.014.070;75.801.270;24/09/2025 23:06:11;24/09/2025 23:06:11
5792;TARSO;Municipio;5;ANTIOQUIA;-758.229.560;58.645.420;24/09/2025 23:06:11;24/09/2025 23:06:11
5809;TITIRIBÍ;Municipio;5;ANTIOQUIA;-757.918.870;60.623.910;24/09/2025 23:06:11;24/09/2025 23:06:11
5819;TOLEDO;Municipio;5;ANTIOQUIA;-756.922.810;70.103.280;24/09/2025 23:06:11;24/09/2025 23:06:11
5837;TURBO;Municipio;5;ANTIOQUIA;-767.288.580;80.899.290;24/09/2025 23:06:11;24/09/2025 23:06:11
5842;URAMITA;Municipio;5;ANTIOQUIA;-761.732.840;68.983.930;24/09/2025 23:06:11;24/09/2025 23:06:11
5847;URRAO;Municipio;5;ANTIOQUIA;-761.339.510;63.173.430;24/09/2025 23:06:11;24/09/2025 23:06:11
5854;VALDIVIA;Municipio;5;ANTIOQUIA;-754.392.740;71.652.000;24/09/2025 23:06:11;24/09/2025 23:06:11
5856;VALPARAÍSO;Municipio;5;ANTIOQUIA;-756.244.520;56.145.550;24/09/2025 23:06:11;24/09/2025 23:06:11
5858;VEGACHÍ;Municipio;5;ANTIOQUIA;-747.987.140;67.735.250;24/09/2025 23:06:11;24/09/2025 23:06:11
5861;VENECIA;Municipio;5;ANTIOQUIA;-757.355.440;59.646.930;24/09/2025 23:06:11;24/09/2025 23:06:11
5873;VIGÍA DEL FUERTE;Municipio;5;ANTIOQUIA;-768.960.040;65.881.640;24/09/2025 23:06:11;24/09/2025 23:06:11
5885;YALÍ;Municipio;5;ANTIOQUIA;-748.400.590;66.765.540;24/09/2025 23:06:11;24/09/2025 23:06:11
5887;YARUMAL;Municipio;5;ANTIOQUIA;-754.188.280;69.638.320;24/09/2025 23:06:11;24/09/2025 23:06:11
5890;YOLOMBÓ;Municipio;5;ANTIOQUIA;-750.133.850;65.945.110;24/09/2025 23:06:11;24/09/2025 23:06:11
5893;YONDÓ;Municipio;5;ANTIOQUIA;-739.124.450;70.039.600;24/09/2025 23:06:11;24/09/2025 23:06:11
5895;ZARAGOZA;Municipio;5;ANTIOQUIA;-748.670.750;74.885.830;24/09/2025 23:06:11;24/09/2025 23:06:11
8001;BARRANQUILLA;Municipio;8;ATLÁNTICO;-748.155.460;109.779.610;24/09/2025 23:06:11;24/09/2025 23:06:11
8078;BARANOA;Municipio;8;ATLÁNTICO;-749.160.770;107.944.500;24/09/2025 23:06:11;24/09/2025 23:06:11
8137;CAMPO DE LA CRUZ;Municipio;8;ATLÁNTICO;-748.808.470;103.782.910;24/09/2025 23:06:11;24/09/2025 23:06:11
8141;CANDELARIA;Municipio;8;ATLÁNTICO;-748.797.170;104.619.030;24/09/2025 23:06:11;24/09/2025 23:06:11
8296;GALAPA;Municipio;8;ATLÁNTICO;-748.703.850;109.190.330;24/09/2025 23:06:11;24/09/2025 23:06:11
8372;JUAN DE ACOSTA;Municipio;8;ATLÁNTICO;-750.410.320;108.325.400;24/09/2025 23:06:11;24/09/2025 23:06:11
8421;LURUACO;Municipio;8;ATLÁNTICO;-751.419.900;106.104.910;24/09/2025 23:06:11;24/09/2025 23:06:11
8433;MALAMBO;Municipio;8;ATLÁNTICO;-747.769.230;108.570.860;24/09/2025 23:06:11;24/09/2025 23:06:11
8436;MANATÍ;Municipio;8;ATLÁNTICO;-749.568.670;104.490.890;24/09/2025 23:06:11;24/09/2025 23:06:11
8520;PALMAR DE VARELA;Municipio;8;ATLÁNTICO;-747.547.650;107.385.910;24/09/2025 23:06:11;24/09/2025 23:06:11
8549;PIOJÓ;Municipio;8;ATLÁNTICO;-751.075.920;107.492.160;24/09/2025 23:06:11;24/09/2025 23:06:11
8558;POLONUEVO;Municipio;8;ATLÁNTICO;-748.529.810;107.773.630;24/09/2025 23:06:11;24/09/2025 23:06:11
8560;PONEDERA;Municipio;8;ATLÁNTICO;-747.538.850;106.417.790;24/09/2025 23:06:11;24/09/2025 23:06:11
8573;PUERTO COLOMBIA;Municipio;8;ATLÁNTICO;-748.886.270;110.153.220;24/09/2025 23:06:11;24/09/2025 23:06:11
8606;REPELÓN;Municipio;8;ATLÁNTICO;-751.255.340;104.933.570;24/09/2025 23:06:11;24/09/2025 23:06:11
8634;SABANAGRANDE;Municipio;8;ATLÁNTICO;-747.594.960;107.924.530;24/09/2025 23:06:11;24/09/2025 23:06:11
8638;SABANALARGA;Municipio;8;ATLÁNTICO;-749.212.560;106.320.910;24/09/2025 23:06:11;24/09/2025 23:06:11
8675;SANTA LUCÍA;Municipio;8;ATLÁNTICO;-749.592.040;103.243.030;24/09/2025 23:06:11;24/09/2025 23:06:11
8685;SANTO TOMÁS;Municipio;8;ATLÁNTICO;-747.578.590;107.587.350;24/09/2025 23:06:11;24/09/2025 23:06:11
8758;SOLEDAD;Municipio;8;ATLÁNTICO;-747.860.540;109.099.210;24/09/2025 23:06:11;24/09/2025 23:06:11
8770;SUAN;Municipio;8;ATLÁNTICO;-748.816.870;103.354.320;24/09/2025 23:06:11;24/09/2025 23:06:11
8832;TUBARÁ;Municipio;8;ATLÁNTICO;-749.787.040;108.735.860;24/09/2025 23:06:11;24/09/2025 23:06:11
8849;USIACURÍ;Municipio;8;ATLÁNTICO;-749.769.850;107.429.800;24/09/2025 23:06:11;24/09/2025 23:06:11
11001;BOGOTÁ. D.C.;Municipio;11;BOGOTÁ. D.C.;-741.069.920;46.492.510;24/09/2025 23:06:11;24/09/2025 23:06:11
13001;CARTAGENA DE INDIAS;Municipio;13;BOLÍVAR;-754.962.690;103.851.260;24/09/2025 23:06:11;24/09/2025 23:06:11
13006;ACHÍ;Municipio;13;BOLÍVAR;-745.576.760;85.701.070;24/09/2025 23:06:11;24/09/2025 23:06:11
13030;ALTOS DEL ROSARIO;Municipio;13;BOLÍVAR;-741.649.050;87.918.650;24/09/2025 23:06:11;24/09/2025 23:06:11
13042;ARENAL;Municipio;13;BOLÍVAR;-739.410.990;84.588.650;24/09/2025 23:06:11;24/09/2025 23:06:11
13052;ARJONA;Municipio;13;BOLÍVAR;-753.443.320;102.566.600;24/09/2025 23:06:11;24/09/2025 23:06:11
13062;ARROYOHONDO;Municipio;13;BOLÍVAR;-750.192.150;102.500.750;24/09/2025 23:06:11;24/09/2025 23:06:11
13074;BARRANCO DE LOBA;Municipio;13;BOLÍVAR;-741.043.910;89.477.870;24/09/2025 23:06:11;24/09/2025 23:06:11
13140;CALAMAR;Municipio;13;BOLÍVAR;-749.161.440;102.504.310;24/09/2025 23:06:11;24/09/2025 23:06:11
13160;CANTAGALLO;Municipio;13;BOLÍVAR;-739.146.050;73.786.780;24/09/2025 23:06:11;24/09/2025 23:06:11
13188;CICUCO;Municipio;13;BOLÍVAR;-746.459.810;92.742.810;24/09/2025 23:06:11;24/09/2025 23:06:11
13212;CÓRDOBA;Municipio;13;BOLÍVAR;-748.273.990;95.869.420;24/09/2025 23:06:11;24/09/2025 23:06:11
13222;CLEMENCIA;Municipio;13;BOLÍVAR;-753.284.690;105.674.520;24/09/2025 23:06:11;24/09/2025 23:06:11
13244;EL CARMEN DE BOLÍVAR;Municipio;13;BOLÍVAR;-751.211.780;97.186.530;24/09/2025 23:06:11;24/09/2025 23:06:11
13248;EL GUAMO;Municipio;13;BOLÍVAR;-749.760.840;100.309.580;24/09/2025 23:06:11;24/09/2025 23:06:11
13268;EL PEÑÓN;Municipio;13;BOLÍVAR;-739.492.740;89.882.710;24/09/2025 23:06:11;24/09/2025 23:06:11
13300;HATILLO DE LOBA;Municipio;13;BOLÍVAR;-740.779.120;89.560.140;24/09/2025 23:06:11;24/09/2025 23:06:11
13430;MAGANGUÉ;Municipio;13;BOLÍVAR;-747.667.420;92.637.990;24/09/2025 23:06:11;24/09/2025 23:06:11
13433;MAHATES;Municipio;13;BOLÍVAR;-751.916.430;102.332.850;24/09/2025 23:06:11;24/09/2025 23:06:11
13440;MARGARITA;Municipio;13;BOLÍVAR;-742.851.370;91.578.400;24/09/2025 23:06:11;24/09/2025 23:06:11
13442;MARÍA LA BAJA;Municipio;13;BOLÍVAR;-753.005.160;99.824.020;24/09/2025 23:06:11;24/09/2025 23:06:11
13458;MONTECRISTO;Municipio;13;BOLÍVAR;-744.711.760;82.972.340;24/09/2025 23:06:11;24/09/2025 23:06:11
13468;SANTA CRUZ DE MOMPOX;Municipio;13;BOLÍVAR;-744.281.800;92.442.410;24/09/2025 23:06:11;24/09/2025 23:06:11
13473;MORALES;Municipio;13;BOLÍVAR;-738.681.720;82.765.580;24/09/2025 23:06:11;24/09/2025 23:06:11
13490;NOROSÍ;Municipio;13;BOLÍVAR;-740.380.030;85.262.590;24/09/2025 23:06:11;24/09/2025 23:06:11
13549;PINILLOS;Municipio;13;BOLÍVAR;-744.622.790;89.149.470;24/09/2025 23:06:11;24/09/2025 23:06:11
13580;REGIDOR;Municipio;13;BOLÍVAR;-738.216.380;86.662.580;24/09/2025 23:06:11;24/09/2025 23:06:11
13600;RÍO VIEJO;Municipio;13;BOLÍVAR;-738.404.660;85.879.500;24/09/2025 23:06:11;24/09/2025 23:06:11
13620;SAN CRISTÓBAL;Municipio;13;BOLÍVAR;-750.650.760;103.928.360;24/09/2025 23:06:11;24/09/2025 23:06:11
13647;SAN ESTANISLAO;Municipio;13;BOLÍVAR;-751.531.010;103.986.020;24/09/2025 23:06:11;24/09/2025 23:06:11
13650;SAN FERNANDO;Municipio;13;BOLÍVAR;-743.238.110;92.141.830;24/09/2025 23:06:11;24/09/2025 23:06:11
13654;SAN JACINTO;Municipio;13;BOLÍVAR;-751.210.500;98.302.750;24/09/2025 23:06:11;24/09/2025 23:06:11
13655;SAN JACINTO DEL CAUCA;Municipio;13;BOLÍVAR;-747.211.560;82.515.800;24/09/2025 23:06:11;24/09/2025 23:06:11
13657;SAN JUAN NEPOMUCENO;Municipio;13;BOLÍVAR;-750.817.610;99.537.510;24/09/2025 23:06:11;24/09/2025 23:06:11
13667;SAN MARTÍN DE LOBA;Municipio;13;BOLÍVAR;-740.391.340;89.374.850;24/09/2025 23:06:11;24/09/2025 23:06:11
13670;SAN PABLO;Municipio;13;BOLÍVAR;-739.246.020;74.767.470;24/09/2025 23:06:11;24/09/2025 23:06:11
13673;SANTA CATALINA;Municipio;13;BOLÍVAR;-752.878.550;106.052.940;24/09/2025 23:06:11;24/09/2025 23:06:11
13683;SANTA ROSA;Municipio;13;BOLÍVAR;-753.698.240;104.443.960;24/09/2025 23:06:11;24/09/2025 23:06:11
13688;SANTA ROSA DEL SUR;Municipio;13;BOLÍVAR;-740.522.430;79.639.380;24/09/2025 23:06:11;24/09/2025 23:06:11
13744;SIMITÍ;Municipio;13;BOLÍVAR;-739.472.640;79.539.160;24/09/2025 23:06:11;24/09/2025 23:06:11
13760;SOPLAVIENTO;Municipio;13;BOLÍVAR;-751.364.040;103.883.900;24/09/2025 23:06:11;24/09/2025 23:06:11
13780;TALAIGUA NUEVO;Municipio;13;BOLÍVAR;-745.674.790;93.040.300;24/09/2025 23:06:11;24/09/2025 23:06:11
13810;TIQUISIO;Municipio;13;BOLÍVAR;-742.629.220;85.586.660;24/09/2025 23:06:11;24/09/2025 23:06:11
13836;TURBACO;Municipio;13;BOLÍVAR;-754.272.490;103.483.160;24/09/2025 23:06:11;24/09/2025 23:06:11
13838;TURBANÁ;Municipio;13;BOLÍVAR;-754.426.500;102.745.850;24/09/2025 23:06:11;24/09/2025 23:06:11
13873;VILLANUEVA;Municipio;13;BOLÍVAR;-752.756.130;104.440.890;24/09/2025 23:06:11;24/09/2025 23:06:11
13894;ZAMBRANO;Municipio;13;BOLÍVAR;-748.178.790;97.463.060;24/09/2025 23:06:11;24/09/2025 23:06:11
15001;TUNJA;Municipio;15;BOYACÁ;-733.555.390;55.398.800;24/09/2025 23:06:11;24/09/2025 23:06:11
15022;ALMEIDA;Municipio;15;BOYACÁ;-733.789.330;49.708.570;24/09/2025 23:06:11;24/09/2025 23:06:11
15047;AQUITANIA;Municipio;15;BOYACÁ;-728.839.900;55.186.020;24/09/2025 23:06:11;24/09/2025 23:06:11
15051;ARCABUCO;Municipio;15;BOYACÁ;-734.375.030;57.556.730;24/09/2025 23:06:11;24/09/2025 23:06:11
15087;BELÉN;Municipio;15;BOYACÁ;-729.116.410;59.892.300;24/09/2025 23:06:11;24/09/2025 23:06:11
15090;BERBEO;Municipio;15;BOYACÁ;-731.272.100;52.274.510;24/09/2025 23:06:11;24/09/2025 23:06:11
15092;BETÉITIVA;Municipio;15;BOYACÁ;-728.090.140;59.099.780;24/09/2025 23:06:11;24/09/2025 23:06:11
15097;BOAVITA;Municipio;15;BOYACÁ;-725.849.050;63.307.030;24/09/2025 23:06:11;24/09/2025 23:06:11
15104;BOYACÁ;Municipio;15;BOYACÁ;-733.619.450;54.545.780;24/09/2025 23:06:11;24/09/2025 23:06:11
15106;BRICEÑO;Municipio;15;BOYACÁ;-739.232.600;56.908.790;24/09/2025 23:06:11;24/09/2025 23:06:11
